iteration,epoch,loss,accuracy
101.000000,0.020008,0.693933,0.507812
102.000000,0.020206,0.692087,0.525391
103.000000,0.020404,0.693750,0.472656
104.000000,0.020602,0.693464,0.494141
105.000000,0.020800,0.692430,0.539062
106.000000,0.020998,0.693050,0.521484
107.000000,0.021197,0.692449,0.541016
108.000000,0.021395,0.693562,0.513672
109.000000,0.021593,0.693500,0.525391
110.000000,0.021791,0.693724,0.505859
111.000000,0.021989,0.693157,0.507812
112.000000,0.022187,0.693697,0.517578
113.000000,0.022385,0.694149,0.462891
114.000000,0.022583,0.691638,0.531250
115.000000,0.022781,0.693622,0.476562
116.000000,0.022979,0.692277,0.507812
117.000000,0.023177,0.692406,0.500000
118.000000,0.023376,0.691447,0.525391
119.000000,0.023574,0.692651,0.541016
120.000000,0.023772,0.692620,0.505859
121.000000,0.023970,0.691852,0.539062
122.000000,0.024168,0.693578,0.474609
123.000000,0.024366,0.692049,0.529297
124.000000,0.024564,0.694108,0.470703
125.000000,0.024762,0.693563,0.523438
126.000000,0.024960,0.691048,0.552734
127.000000,0.025158,0.693970,0.505859
128.000000,0.025357,0.692952,0.521484
129.000000,0.025555,0.694012,0.542969
130.000000,0.025753,0.692366,0.544922
131.000000,0.025951,0.693926,0.486328
132.000000,0.026149,0.691312,0.542969
133.000000,0.026347,0.691219,0.494141
134.000000,0.026545,0.693204,0.507812
135.000000,0.026743,0.691708,0.535156
136.000000,0.026941,0.693711,0.509766
137.000000,0.027139,0.693435,0.490234
138.000000,0.027338,0.694207,0.513672
139.000000,0.027536,0.692582,0.525391
140.000000,0.027734,0.692170,0.525391
141.000000,0.027932,0.692984,0.513672
142.000000,0.028130,0.692977,0.503906
143.000000,0.028328,0.692956,0.509766
144.000000,0.028526,0.690795,0.537109
145.000000,0.028724,0.691858,0.542969
146.000000,0.028922,0.691984,0.541016
147.000000,0.029120,0.693534,0.527344
148.000000,0.029319,0.692045,0.517578
149.000000,0.029517,0.693362,0.500000
150.000000,0.029715,0.693339,0.505859
151.000000,0.029913,0.691334,0.519531
152.000000,0.030111,0.694743,0.480469
153.000000,0.030309,0.693422,0.490234
154.000000,0.030507,0.692806,0.503906
155.000000,0.030705,0.693168,0.531250
156.000000,0.030903,0.694260,0.492188
157.000000,0.031101,0.692317,0.513672
158.000000,0.031300,0.693654,0.496094
159.000000,0.031498,0.692884,0.509766
160.000000,0.031696,0.693554,0.492188
161.000000,0.031894,0.692894,0.517578
162.000000,0.032092,0.695107,0.464844
163.000000,0.032290,0.694102,0.527344
164.000000,0.032488,0.692624,0.509766
165.000000,0.032686,0.692449,0.517578
166.000000,0.032884,0.694640,0.462891
167.000000,0.033082,0.693378,0.519531
168.000000,0.033281,0.693663,0.490234
169.000000,0.033479,0.694202,0.501953
170.000000,0.033677,0.692885,0.525391
171.000000,0.033875,0.693018,0.527344
172.000000,0.034073,0.693195,0.494141
173.000000,0.034271,0.695055,0.478516
174.000000,0.034469,0.692916,0.505859
175.000000,0.034667,0.693928,0.501953
176.000000,0.034865,0.692616,0.521484
177.000000,0.035063,0.693461,0.503906
178.000000,0.035261,0.692269,0.521484
179.000000,0.035460,0.693998,0.507812
180.000000,0.035658,0.692408,0.523438
181.000000,0.035856,0.691605,0.535156
182.000000,0.036054,0.692485,0.539062
183.000000,0.036252,0.693370,0.509766
184.000000,0.036450,0.693214,0.517578
185.000000,0.036648,0.692556,0.523438
186.000000,0.036846,0.693326,0.501953
187.000000,0.037044,0.692164,0.544922
188.000000,0.037242,0.692415,0.558594
189.000000,0.037441,0.692346,0.529297
190.000000,0.037639,0.691726,0.539062
191.000000,0.037837,0.692598,0.525391
192.000000,0.038035,0.691212,0.533203
193.000000,0.038233,0.692925,0.488281
194.000000,0.038431,0.692873,0.513672
195.000000,0.038629,0.692806,0.531250
196.000000,0.038827,0.691734,0.521484
197.000000,0.039025,0.693428,0.501953
198.000000,0.039223,0.691649,0.527344
199.000000,0.039422,0.693922,0.488281
200.000000,0.039620,0.694790,0.468750
201.000000,0.039818,0.692726,0.507812
202.000000,0.040016,0.692785,0.521484
203.000000,0.040214,0.693334,0.486328
204.000000,0.040412,0.693326,0.501953
205.000000,0.040610,0.692973,0.505859
206.000000,0.040808,0.690380,0.550781
207.000000,0.041006,0.690497,0.580078
208.000000,0.041204,0.694183,0.496094
209.000000,0.041403,0.692651,0.523438
210.000000,0.041601,0.693420,0.500000
211.000000,0.041799,0.691645,0.515625
212.000000,0.041997,0.692045,0.509766
213.000000,0.042195,0.690750,0.550781
214.000000,0.042393,0.693205,0.503906
215.000000,0.042591,0.692992,0.515625
216.000000,0.042789,0.692915,0.525391
217.000000,0.042987,0.695192,0.478516
218.000000,0.043185,0.692254,0.542969
219.000000,0.043384,0.693156,0.531250
220.000000,0.043582,0.692490,0.492188
221.000000,0.043780,0.691323,0.542969
222.000000,0.043978,0.694086,0.474609
223.000000,0.044176,0.692798,0.505859
224.000000,0.044374,0.692786,0.515625
225.000000,0.044572,0.693088,0.494141
226.000000,0.044770,0.692400,0.492188
227.000000,0.044968,0.695458,0.474609
228.000000,0.045166,0.691933,0.535156
229.000000,0.045365,0.691931,0.515625
230.000000,0.045563,0.691811,0.531250
231.000000,0.045761,0.693705,0.503906
232.000000,0.045959,0.693578,0.496094
233.000000,0.046157,0.691628,0.539062
234.000000,0.046355,0.691535,0.535156
235.000000,0.046553,0.695041,0.470703
236.000000,0.046751,0.692246,0.544922
237.000000,0.046949,0.693058,0.509766
238.000000,0.047147,0.692131,0.529297
239.000000,0.047345,0.691734,0.539062
240.000000,0.047544,0.692902,0.505859
241.000000,0.047742,0.694312,0.439453
242.000000,0.047940,0.692436,0.541016
243.000000,0.048138,0.691610,0.519531
244.000000,0.048336,0.693552,0.503906
245.000000,0.048534,0.691214,0.560547
246.000000,0.048732,0.692760,0.507812
247.000000,0.048930,0.691480,0.525391
248.000000,0.049128,0.691860,0.533203
249.000000,0.049326,0.693464,0.515625
250.000000,0.049525,0.691596,0.525391
251.000000,0.049723,0.692672,0.507812
252.000000,0.049921,0.693223,0.486328
253.000000,0.050119,0.692215,0.517578
254.000000,0.050317,0.691982,0.535156
255.000000,0.050515,0.691896,0.529297
256.000000,0.050713,0.692549,0.511719
257.000000,0.050911,0.693406,0.498047
258.000000,0.051109,0.693544,0.492188
259.000000,0.051307,0.692947,0.515625
260.000000,0.051506,0.693335,0.494141
261.000000,0.051704,0.693395,0.513672
262.000000,0.051902,0.692843,0.500000
263.000000,0.052100,0.692363,0.537109
264.000000,0.052298,0.692842,0.503906
265.000000,0.052496,0.691771,0.527344
266.000000,0.052694,0.692622,0.519531
267.000000,0.052892,0.691201,0.554688
268.000000,0.053090,0.693123,0.503906
269.000000,0.053288,0.692935,0.505859
270.000000,0.053487,0.691969,0.519531
271.000000,0.053685,0.692502,0.537109
272.000000,0.053883,0.691948,0.515625
273.000000,0.054081,0.692720,0.509766
274.000000,0.054279,0.693719,0.501953
275.000000,0.054477,0.694813,0.458984
276.000000,0.054675,0.691576,0.527344
277.000000,0.054873,0.693430,0.490234
278.000000,0.055071,0.690429,0.529297
279.000000,0.055269,0.691357,0.525391
280.000000,0.055468,0.693896,0.492188
281.000000,0.055666,0.693698,0.492188
282.000000,0.055864,0.693783,0.496094
283.000000,0.056062,0.689169,0.568359
284.000000,0.056260,0.694987,0.468750
285.000000,0.056458,0.694784,0.466797
286.000000,0.056656,0.690485,0.546875
287.000000,0.056854,0.692631,0.509766
288.000000,0.057052,0.691546,0.537109
289.000000,0.057250,0.692526,0.523438
290.000000,0.057448,0.693068,0.517578
291.000000,0.057647,0.691323,0.552734
292.000000,0.057845,0.691221,0.556641
293.000000,0.058043,0.691438,0.556641
294.000000,0.058241,0.695167,0.494141
295.000000,0.058439,0.690130,0.550781
296.000000,0.058637,0.689115,0.566406
297.000000,0.058835,0.690919,0.546875
298.000000,0.059033,0.690173,0.568359
299.000000,0.059231,0.694448,0.494141
300.000000,0.059429,0.690817,0.552734
301.000000,0.059628,0.694584,0.501953
302.000000,0.059826,0.692148,0.501953
303.000000,0.060024,0.691713,0.525391
304.000000,0.060222,0.691763,0.521484
305.000000,0.060420,0.689895,0.546875
306.000000,0.060618,0.691055,0.535156
307.000000,0.060816,0.691885,0.533203
308.000000,0.061014,0.692847,0.525391
309.000000,0.061212,0.691094,0.525391
310.000000,0.061410,0.692405,0.505859
311.000000,0.061609,0.694281,0.501953
312.000000,0.061807,0.692642,0.533203
313.000000,0.062005,0.692858,0.527344
314.000000,0.062203,0.691815,0.529297
315.000000,0.062401,0.689851,0.560547
316.000000,0.062599,0.693198,0.537109
317.000000,0.062797,0.690027,0.535156
318.000000,0.062995,0.690845,0.531250
319.000000,0.063193,0.691959,0.529297
320.000000,0.063391,0.694099,0.500000
321.000000,0.063590,0.693666,0.511719
322.000000,0.063788,0.692507,0.519531
323.000000,0.063986,0.688366,0.566406
324.000000,0.064184,0.695312,0.501953
325.000000,0.064382,0.690872,0.550781
326.000000,0.064580,0.690493,0.533203
327.000000,0.064778,0.692163,0.523438
328.000000,0.064976,0.695768,0.480469
329.000000,0.065174,0.689892,0.537109
330.000000,0.065372,0.695166,0.484375
331.000000,0.065571,0.691201,0.529297
332.000000,0.065769,0.690485,0.548828
333.000000,0.065967,0.692788,0.517578
334.000000,0.066165,0.692139,0.556641
335.000000,0.066363,0.692879,0.500000
336.000000,0.066561,0.692099,0.521484
337.000000,0.066759,0.693813,0.509766
338.000000,0.066957,0.692117,0.541016
339.000000,0.067155,0.692070,0.529297
340.000000,0.067353,0.694118,0.490234
341.000000,0.067552,0.691824,0.519531
342.000000,0.067750,0.694372,0.496094
343.000000,0.067948,0.694248,0.494141
344.000000,0.068146,0.692265,0.505859
345.000000,0.068344,0.692995,0.501953
346.000000,0.068542,0.690506,0.535156
347.000000,0.068740,0.693427,0.488281
348.000000,0.068938,0.690804,0.533203
349.000000,0.069136,0.690571,0.517578
350.000000,0.069334,0.692764,0.490234
351.000000,0.069532,0.692529,0.511719
352.000000,0.069731,0.692807,0.507812
353.000000,0.069929,0.690842,0.554688
354.000000,0.070127,0.693705,0.513672
355.000000,0.070325,0.691660,0.517578
356.000000,0.070523,0.692021,0.500000
357.000000,0.070721,0.690244,0.546875
358.000000,0.070919,0.693305,0.500000
359.000000,0.071117,0.690865,0.539062
360.000000,0.071315,0.692293,0.507812
361.000000,0.071513,0.694015,0.517578
362.000000,0.071712,0.693744,0.509766
363.000000,0.071910,0.692145,0.529297
364.000000,0.072108,0.689881,0.527344
365.000000,0.072306,0.690328,0.544922
366.000000,0.072504,0.692019,0.505859
367.000000,0.072702,0.692611,0.509766
368.000000,0.072900,0.689941,0.554688
369.000000,0.073098,0.695212,0.500000
370.000000,0.073296,0.694255,0.498047
371.000000,0.073494,0.694353,0.511719
372.000000,0.073693,0.693913,0.509766
373.000000,0.073891,0.692135,0.511719
374.000000,0.074089,0.688111,0.544922
375.000000,0.074287,0.691286,0.541016
376.000000,0.074485,0.691924,0.521484
377.000000,0.074683,0.690882,0.525391
378.000000,0.074881,0.690217,0.521484
379.000000,0.075079,0.694105,0.507812
380.000000,0.075277,0.693189,0.513672
381.000000,0.075475,0.691980,0.525391
382.000000,0.075674,0.690739,0.529297
383.000000,0.075872,0.692279,0.503906
384.000000,0.076070,0.694350,0.500000
385.000000,0.076268,0.691581,0.523438
386.000000,0.076466,0.689449,0.558594
387.000000,0.076664,0.693275,0.507812
388.000000,0.076862,0.690346,0.537109
389.000000,0.077060,0.690973,0.539062
390.000000,0.077258,0.693695,0.500000
391.000000,0.077456,0.690562,0.542969
392.000000,0.077655,0.691078,0.550781
393.000000,0.077853,0.694858,0.484375
394.000000,0.078051,0.689918,0.539062
395.000000,0.078249,0.691335,0.505859
396.000000,0.078447,0.693345,0.513672
397.000000,0.078645,0.692011,0.529297
398.000000,0.078843,0.695868,0.496094
399.000000,0.079041,0.691455,0.533203
400.000000,0.079239,0.694955,0.498047
401.000000,0.079437,0.690723,0.529297
402.000000,0.079635,0.691600,0.542969
403.000000,0.079834,0.691424,0.531250
404.000000,0.080032,0.689809,0.542969
405.000000,0.080230,0.694016,0.496094
406.000000,0.080428,0.693994,0.507812
407.000000,0.080626,0.694239,0.509766
408.000000,0.080824,0.690092,0.552734
409.000000,0.081022,0.689226,0.544922
410.000000,0.081220,0.691791,0.535156
411.000000,0.081418,0.692791,0.511719
412.000000,0.081616,0.692658,0.511719
413.000000,0.081815,0.691608,0.513672
414.000000,0.082013,0.690387,0.533203
415.000000,0.082211,0.691415,0.537109
416.000000,0.082409,0.691081,0.541016
417.000000,0.082607,0.693184,0.498047
418.000000,0.082805,0.693075,0.509766
419.000000,0.083003,0.693504,0.490234
420.000000,0.083201,0.692392,0.507812
421.000000,0.083399,0.689049,0.546875
422.000000,0.083597,0.692644,0.505859
423.000000,0.083796,0.690828,0.527344
424.000000,0.083994,0.687976,0.560547
425.000000,0.084192,0.689387,0.552734
426.000000,0.084390,0.691401,0.542969
427.000000,0.084588,0.692928,0.509766
428.000000,0.084786,0.689833,0.560547
429.000000,0.084984,0.690884,0.507812
430.000000,0.085182,0.693254,0.523438
431.000000,0.085380,0.692515,0.513672
432.000000,0.085578,0.692120,0.523438
433.000000,0.085777,0.695162,0.496094
434.000000,0.085975,0.691567,0.503906
435.000000,0.086173,0.694180,0.498047
436.000000,0.086371,0.690054,0.544922
437.000000,0.086569,0.691435,0.523438
438.000000,0.086767,0.687769,0.554688
439.000000,0.086965,0.685194,0.574219
440.000000,0.087163,0.692764,0.503906
441.000000,0.087361,0.693836,0.496094
442.000000,0.087559,0.692716,0.517578
443.000000,0.087758,0.695692,0.494141
444.000000,0.087956,0.686176,0.552734
445.000000,0.088154,0.693883,0.511719
446.000000,0.088352,0.690953,0.525391
447.000000,0.088550,0.691647,0.517578
448.000000,0.088748,0.694788,0.488281
449.000000,0.088946,0.691191,0.519531
450.000000,0.089144,0.689268,0.537109
451.000000,0.089342,0.692772,0.513672
452.000000,0.089540,0.695238,0.492188
453.000000,0.089739,0.694057,0.490234
454.000000,0.089937,0.695913,0.480469
455.000000,0.090135,0.695782,0.476562
456.000000,0.090333,0.692619,0.521484
457.000000,0.090531,0.689882,0.546875
458.000000,0.090729,0.691259,0.539062
459.000000,0.090927,0.693164,0.529297
460.000000,0.091125,0.692698,0.515625
461.000000,0.091323,0.695703,0.476562
462.000000,0.091521,0.693494,0.519531
463.000000,0.091719,0.695729,0.484375
464.000000,0.091918,0.689273,0.554688
465.000000,0.092116,0.691596,0.525391
466.000000,0.092314,0.692848,0.525391
467.000000,0.092512,0.689307,0.560547
468.000000,0.092710,0.692153,0.517578
469.000000,0.092908,0.693298,0.492188
470.000000,0.093106,0.689152,0.574219
471.000000,0.093304,0.695284,0.492188
472.000000,0.093502,0.690911,0.511719
473.000000,0.093700,0.690049,0.533203
474.000000,0.093899,0.690463,0.519531
475.000000,0.094097,0.691687,0.511719
476.000000,0.094295,0.692566,0.521484
477.000000,0.094493,0.689201,0.529297
478.000000,0.094691,0.692034,0.523438
479.000000,0.094889,0.691855,0.523438
480.000000,0.095087,0.689915,0.537109
481.000000,0.095285,0.694545,0.505859
482.000000,0.095483,0.694714,0.513672
483.000000,0.095681,0.689247,0.542969
484.000000,0.095880,0.691781,0.531250
485.000000,0.096078,0.690597,0.535156
486.000000,0.096276,0.690490,0.535156
487.000000,0.096474,0.694057,0.480469
488.000000,0.096672,0.692826,0.505859
489.000000,0.096870,0.695372,0.505859
490.000000,0.097068,0.691050,0.535156
491.000000,0.097266,0.689063,0.525391
492.000000,0.097464,0.695453,0.482422
493.000000,0.097662,0.694373,0.494141
494.000000,0.097861,0.694571,0.509766
495.000000,0.098059,0.693756,0.501953
496.000000,0.098257,0.690447,0.535156
497.000000,0.098455,0.694049,0.519531
498.000000,0.098653,0.691440,0.523438
499.000000,0.098851,0.693826,0.505859
500.000000,0.099049,0.692522,0.515625
501.000000,0.099247,0.693734,0.494141
502.000000,0.099445,0.691917,0.529297
503.000000,0.099643,0.691387,0.525391
504.000000,0.099842,0.691160,0.533203
505.000000,0.100040,0.693637,0.515625
506.000000,0.100238,0.693505,0.500000
507.000000,0.100436,0.692371,0.505859
508.000000,0.100634,0.691815,0.515625
509.000000,0.100832,0.691703,0.513672
510.000000,0.101030,0.692769,0.509766
511.000000,0.101228,0.692969,0.509766
512.000000,0.101426,0.693778,0.490234
513.000000,0.101624,0.691500,0.519531
514.000000,0.101823,0.691396,0.539062
515.000000,0.102021,0.693183,0.511719
516.000000,0.102219,0.692647,0.505859
517.000000,0.102417,0.692837,0.496094
518.000000,0.102615,0.688868,0.568359
519.000000,0.102813,0.692424,0.513672
520.000000,0.103011,0.690386,0.546875
521.000000,0.103209,0.694184,0.490234
522.000000,0.103407,0.689266,0.566406
523.000000,0.103605,0.691131,0.541016
524.000000,0.103803,0.690573,0.527344
525.000000,0.104002,0.692835,0.527344
526.000000,0.104200,0.692759,0.527344
527.000000,0.104398,0.692045,0.529297
528.000000,0.104596,0.694804,0.474609
529.000000,0.104794,0.692654,0.527344
530.000000,0.104992,0.689884,0.535156
531.000000,0.105190,0.695140,0.480469
532.000000,0.105388,0.692631,0.523438
533.000000,0.105586,0.693255,0.500000
534.000000,0.105784,0.693769,0.515625
535.000000,0.105983,0.691597,0.519531
536.000000,0.106181,0.690288,0.548828
537.000000,0.106379,0.690701,0.533203
538.000000,0.106577,0.690670,0.525391
539.000000,0.106775,0.692203,0.521484
540.000000,0.106973,0.692300,0.523438
541.000000,0.107171,0.694954,0.490234
542.000000,0.107369,0.692240,0.511719
543.000000,0.107567,0.690919,0.542969
544.000000,0.107765,0.696057,0.480469
545.000000,0.107964,0.696196,0.476562
546.000000,0.108162,0.693261,0.501953
547.000000,0.108360,0.692918,0.503906
548.000000,0.108558,0.692848,0.507812
549.000000,0.108756,0.694492,0.484375
550.000000,0.108954,0.690736,0.535156
551.000000,0.109152,0.689873,0.552734
552.000000,0.109350,0.692462,0.519531
553.000000,0.109548,0.693073,0.513672
554.000000,0.109746,0.692238,0.496094
555.000000,0.109945,0.692834,0.513672
556.000000,0.110143,0.692230,0.480469
557.000000,0.110341,0.690600,0.527344
558.000000,0.110539,0.694855,0.496094
559.000000,0.110737,0.692553,0.503906
560.000000,0.110935,0.691291,0.525391
561.000000,0.111133,0.692987,0.511719
562.000000,0.111331,0.691533,0.527344
563.000000,0.111529,0.693331,0.496094
564.000000,0.111727,0.691864,0.525391
565.000000,0.111926,0.692659,0.515625
566.000000,0.112124,0.692423,0.513672
567.000000,0.112322,0.690828,0.505859
568.000000,0.112520,0.691458,0.515625
569.000000,0.112718,0.694067,0.498047
570.000000,0.112916,0.694002,0.480469
571.000000,0.113114,0.693427,0.492188
572.000000,0.113312,0.688080,0.554688
573.000000,0.113510,0.690332,0.513672
574.000000,0.113708,0.691508,0.511719
575.000000,0.113906,0.692313,0.501953
576.000000,0.114105,0.691084,0.517578
577.000000,0.114303,0.690380,0.541016
578.000000,0.114501,0.690571,0.548828
579.000000,0.114699,0.690431,0.541016
580.000000,0.114897,0.690722,0.503906
581.000000,0.115095,0.691781,0.505859
582.000000,0.115293,0.691726,0.515625
583.000000,0.115491,0.690242,0.539062
584.000000,0.115689,0.690232,0.521484
585.000000,0.115887,0.687460,0.517578
586.000000,0.116086,0.695323,0.460938
587.000000,0.116284,0.693694,0.503906
588.000000,0.116482,0.693691,0.513672
589.000000,0.116680,0.690482,0.531250
590.000000,0.116878,0.687656,0.544922
591.000000,0.117076,0.688962,0.560547
592.000000,0.117274,0.689363,0.537109
593.000000,0.117472,0.687894,0.554688
594.000000,0.117670,0.697438,0.496094
595.000000,0.117868,0.691741,0.525391
596.000000,0.118067,0.688429,0.568359
597.000000,0.118265,0.691682,0.533203
598.000000,0.118463,0.690516,0.517578
599.000000,0.118661,0.695060,0.494141
600.000000,0.118859,0.691950,0.505859
601.000000,0.119057,0.689274,0.537109
602.000000,0.119255,0.692223,0.511719
603.000000,0.119453,0.693955,0.503906
604.000000,0.119651,0.686532,0.544922
605.000000,0.119849,0.694817,0.515625
606.000000,0.120048,0.691837,0.529297
607.000000,0.120246,0.691292,0.521484
608.000000,0.120444,0.693799,0.521484
609.000000,0.120642,0.695387,0.503906
610.000000,0.120840,0.695433,0.488281
611.000000,0.121038,0.692252,0.513672
612.000000,0.121236,0.697292,0.472656
613.000000,0.121434,0.691867,0.542969
614.000000,0.121632,0.689478,0.546875
615.000000,0.121830,0.692577,0.505859
616.000000,0.122029,0.695337,0.466797
617.000000,0.122227,0.692622,0.523438
618.000000,0.122425,0.695005,0.488281
619.000000,0.122623,0.689900,0.546875
620.000000,0.122821,0.688972,0.541016
621.000000,0.123019,0.693259,0.513672
622.000000,0.123217,0.686613,0.558594
623.000000,0.123415,0.693674,0.503906
624.000000,0.123613,0.694768,0.494141
625.000000,0.123811,0.691015,0.542969
626.000000,0.124010,0.693381,0.507812
627.000000,0.124208,0.690625,0.531250
628.000000,0.124406,0.691918,0.542969
629.000000,0.124604,0.692442,0.511719
630.000000,0.124802,0.692220,0.515625
631.000000,0.125000,0.694775,0.484375
632.000000,0.125198,0.691674,0.521484
633.000000,0.125396,0.694247,0.488281
634.000000,0.125594,0.691237,0.533203
635.000000,0.125792,0.691160,0.496094
636.000000,0.125990,0.686886,0.580078
637.000000,0.126189,0.693840,0.500000
638.000000,0.126387,0.690335,0.531250
639.000000,0.126585,0.693066,0.507812
640.000000,0.126783,0.694261,0.523438
641.000000,0.126981,0.690600,0.527344
642.000000,0.127179,0.697305,0.462891
643.000000,0.127377,0.690624,0.539062
644.000000,0.127575,0.690861,0.535156
645.000000,0.127773,0.692831,0.523438
646.000000,0.127971,0.691579,0.513672
647.000000,0.128170,0.692227,0.517578
648.000000,0.128368,0.692972,0.511719
649.000000,0.128566,0.694268,0.484375
650.000000,0.128764,0.690393,0.521484
651.000000,0.128962,0.687460,0.568359
652.000000,0.129160,0.689777,0.533203
653.000000,0.129358,0.695123,0.482422
654.000000,0.129556,0.693087,0.517578
655.000000,0.129754,0.689163,0.550781
656.000000,0.129952,0.693292,0.509766
657.000000,0.130151,0.691707,0.531250
658.000000,0.130349,0.691909,0.531250
659.000000,0.130547,0.691240,0.517578
660.000000,0.130745,0.692507,0.515625
661.000000,0.130943,0.693891,0.488281
662.000000,0.131141,0.694036,0.494141
663.000000,0.131339,0.685694,0.578125
664.000000,0.131537,0.689227,0.521484
665.000000,0.131735,0.689280,0.535156
666.000000,0.131933,0.692835,0.525391
667.000000,0.132132,0.689520,0.552734
668.000000,0.132330,0.692630,0.546875
669.000000,0.132528,0.693920,0.509766
670.000000,0.132726,0.697046,0.468750
671.000000,0.132924,0.691684,0.519531
672.000000,0.133122,0.693132,0.511719
673.000000,0.133320,0.691773,0.498047
674.000000,0.133518,0.690747,0.515625
675.000000,0.133716,0.690951,0.519531
676.000000,0.133914,0.689201,0.531250
677.000000,0.134113,0.689190,0.533203
678.000000,0.134311,0.690410,0.529297
679.000000,0.134509,0.692425,0.519531
680.000000,0.134707,0.694125,0.496094
681.000000,0.134905,0.694078,0.498047
682.000000,0.135103,0.695118,0.496094
683.000000,0.135301,0.695380,0.498047
684.000000,0.135499,0.691804,0.511719
685.000000,0.135697,0.692370,0.500000
686.000000,0.135895,0.693525,0.525391
687.000000,0.136094,0.693047,0.482422
688.000000,0.136292,0.691774,0.525391
689.000000,0.136490,0.690617,0.544922
690.000000,0.136688,0.690417,0.519531
691.000000,0.136886,0.689218,0.548828
692.000000,0.137084,0.694312,0.486328
693.000000,0.137282,0.690232,0.507812
694.000000,0.137480,0.694315,0.498047
695.000000,0.137678,0.688436,0.546875
696.000000,0.137876,0.690720,0.527344
697.000000,0.138074,0.692106,0.517578
698.000000,0.138273,0.690372,0.519531
