iteration,epoch,loss,accuracy
1.000000,0.000198,0.699495,0.494141
2.000000,0.000396,0.700381,0.494141
3.000000,0.000594,0.694336,0.523438
4.000000,0.000792,0.708358,0.447266
5.000000,0.000990,0.694223,0.519531
6.000000,0.001189,0.696313,0.513672
7.000000,0.001387,0.698652,0.500000
8.000000,0.001585,0.695145,0.511719
9.000000,0.001783,0.696111,0.509766
10.000000,0.001981,0.700926,0.490234
11.000000,0.002179,0.703077,0.474609
12.000000,0.002377,0.695302,0.513672
13.000000,0.002575,0.699401,0.486328
14.000000,0.002773,0.701891,0.476562
15.000000,0.002971,0.696971,0.498047
16.000000,0.003170,0.698269,0.498047
17.000000,0.003368,0.698310,0.492188
18.000000,0.003566,0.696313,0.507812
19.000000,0.003764,0.704485,0.451172
20.000000,0.003962,0.693438,0.521484
21.000000,0.004160,0.702739,0.464844
22.000000,0.004358,0.694859,0.507812
23.000000,0.004556,0.698513,0.484375
24.000000,0.004754,0.699762,0.464844
25.000000,0.004952,0.694710,0.501953
26.000000,0.005151,0.699059,0.472656
27.000000,0.005349,0.694083,0.517578
28.000000,0.005547,0.692238,0.531250
29.000000,0.005745,0.694078,0.515625
30.000000,0.005943,0.693175,0.509766
31.000000,0.006141,0.695193,0.500000
32.000000,0.006339,0.691566,0.523438
33.000000,0.006537,0.694342,0.515625
34.000000,0.006735,0.692624,0.515625
35.000000,0.006933,0.692832,0.511719
36.000000,0.007132,0.694296,0.503906
37.000000,0.007330,0.701244,0.441406
38.000000,0.007528,0.693812,0.501953
39.000000,0.007726,0.697031,0.476562
40.000000,0.007924,0.692103,0.519531
41.000000,0.008122,0.693029,0.505859
42.000000,0.008320,0.691689,0.525391
43.000000,0.008518,0.692570,0.513672
44.000000,0.008716,0.691261,0.527344
45.000000,0.008914,0.694102,0.484375
46.000000,0.009113,0.695098,0.494141
47.000000,0.009311,0.695891,0.490234
48.000000,0.009509,0.696184,0.474609
49.000000,0.009707,0.694983,0.496094
50.000000,0.009905,0.697238,0.460938
51.000000,0.010103,0.691918,0.523438
52.000000,0.010301,0.696162,0.480469
53.000000,0.010499,0.692233,0.523438
54.000000,0.010697,0.694094,0.486328
55.000000,0.010895,0.691996,0.511719
56.000000,0.011094,0.692415,0.511719
57.000000,0.011292,0.695423,0.466797
58.000000,0.011490,0.694212,0.494141
59.000000,0.011688,0.695157,0.476562
60.000000,0.011886,0.693404,0.494141
61.000000,0.012084,0.693012,0.503906
62.000000,0.012282,0.696618,0.474609
63.000000,0.012480,0.692456,0.509766
64.000000,0.012678,0.695875,0.470703
65.000000,0.012876,0.696540,0.468750
66.000000,0.013074,0.692277,0.535156
67.000000,0.013273,0.693980,0.488281
68.000000,0.013471,0.691957,0.550781
69.000000,0.013669,0.691567,0.505859
70.000000,0.013867,0.694430,0.492188
71.000000,0.014065,0.693595,0.490234
72.000000,0.014263,0.695079,0.484375
73.000000,0.014461,0.694485,0.496094
74.000000,0.014659,0.693765,0.498047
75.000000,0.014857,0.691283,0.539062
76.000000,0.015055,0.692949,0.496094
77.000000,0.015254,0.692551,0.533203
78.000000,0.015452,0.691407,0.505859
79.000000,0.015650,0.693006,0.488281
80.000000,0.015848,0.692849,0.511719
81.000000,0.016046,0.693317,0.500000
82.000000,0.016244,0.690896,0.531250
83.000000,0.016442,0.694415,0.488281
84.000000,0.016640,0.693510,0.509766
85.000000,0.016838,0.693873,0.496094
86.000000,0.017036,0.693243,0.505859
87.000000,0.017235,0.693562,0.509766
88.000000,0.017433,0.690996,0.537109
89.000000,0.017631,0.692397,0.531250
90.000000,0.017829,0.695111,0.480469
91.000000,0.018027,0.693941,0.515625
92.000000,0.018225,0.691175,0.525391
93.000000,0.018423,0.693885,0.505859
94.000000,0.018621,0.693024,0.517578
95.000000,0.018819,0.691977,0.501953
96.000000,0.019017,0.691114,0.523438
97.000000,0.019216,0.694777,0.468750
98.000000,0.019414,0.693908,0.511719
99.000000,0.019612,0.692291,0.531250
100.000000,0.019810,0.694072,0.482422
101.000000,0.020008,0.692240,0.519531
102.000000,0.020206,0.692247,0.535156
103.000000,0.020404,0.694648,0.482422
104.000000,0.020602,0.692509,0.513672
105.000000,0.020800,0.692871,0.488281
106.000000,0.020998,0.692079,0.517578
107.000000,0.021197,0.691509,0.537109
108.000000,0.021395,0.692061,0.529297
109.000000,0.021593,0.693942,0.507812
110.000000,0.021791,0.695526,0.449219
111.000000,0.021989,0.692339,0.492188
112.000000,0.022187,0.695509,0.480469
113.000000,0.022385,0.695057,0.486328
114.000000,0.022583,0.692782,0.519531
115.000000,0.022781,0.692486,0.521484
116.000000,0.022979,0.694128,0.505859
117.000000,0.023177,0.690807,0.541016
118.000000,0.023376,0.693014,0.498047
119.000000,0.023574,0.691173,0.537109
120.000000,0.023772,0.693327,0.498047
121.000000,0.023970,0.691785,0.519531
122.000000,0.024168,0.690876,0.533203
123.000000,0.024366,0.694608,0.529297
124.000000,0.024564,0.693867,0.507812
125.000000,0.024762,0.694332,0.496094
126.000000,0.024960,0.692106,0.531250
127.000000,0.025158,0.694596,0.494141
128.000000,0.025357,0.694811,0.468750
129.000000,0.025555,0.693019,0.523438
130.000000,0.025753,0.694494,0.503906
131.000000,0.025951,0.695067,0.462891
132.000000,0.026149,0.694810,0.482422
133.000000,0.026347,0.695019,0.480469
134.000000,0.026545,0.693512,0.498047
135.000000,0.026743,0.693385,0.484375
136.000000,0.026941,0.689554,0.542969
137.000000,0.027139,0.692314,0.533203
138.000000,0.027338,0.694787,0.470703
139.000000,0.027536,0.694153,0.474609
140.000000,0.027734,0.694356,0.482422
141.000000,0.027932,0.692668,0.490234
142.000000,0.028130,0.692506,0.507812
143.000000,0.028328,0.693025,0.511719
144.000000,0.028526,0.695379,0.455078
145.000000,0.028724,0.692485,0.521484
146.000000,0.028922,0.692541,0.492188
147.000000,0.029120,0.693485,0.484375
148.000000,0.029319,0.693253,0.498047
149.000000,0.029517,0.691837,0.515625
150.000000,0.029715,0.692680,0.505859
151.000000,0.029913,0.693119,0.494141
152.000000,0.030111,0.694726,0.462891
153.000000,0.030309,0.691713,0.539062
154.000000,0.030507,0.692129,0.531250
155.000000,0.030705,0.693286,0.498047
156.000000,0.030903,0.694020,0.521484
157.000000,0.031101,0.692461,0.503906
158.000000,0.031300,0.693077,0.507812
159.000000,0.031498,0.694309,0.507812
160.000000,0.031696,0.693653,0.517578
161.000000,0.031894,0.692599,0.535156
162.000000,0.032092,0.692382,0.513672
163.000000,0.032290,0.691308,0.552734
164.000000,0.032488,0.692001,0.533203
165.000000,0.032686,0.692521,0.517578
166.000000,0.032884,0.692729,0.488281
167.000000,0.033082,0.692735,0.494141
168.000000,0.033281,0.693990,0.484375
169.000000,0.033479,0.692735,0.509766
170.000000,0.033677,0.693323,0.515625
171.000000,0.033875,0.693371,0.501953
172.000000,0.034073,0.692905,0.535156
173.000000,0.034271,0.693797,0.517578
174.000000,0.034469,0.693768,0.492188
175.000000,0.034667,0.692153,0.542969
176.000000,0.034865,0.692156,0.513672
177.000000,0.035063,0.691825,0.501953
178.000000,0.035261,0.694442,0.478516
179.000000,0.035460,0.692717,0.515625
180.000000,0.035658,0.691840,0.523438
181.000000,0.035856,0.691506,0.531250
182.000000,0.036054,0.691244,0.521484
183.000000,0.036252,0.692738,0.519531
184.000000,0.036450,0.690347,0.533203
185.000000,0.036648,0.693594,0.517578
186.000000,0.036846,0.694321,0.519531
187.000000,0.037044,0.694342,0.496094
188.000000,0.037242,0.691840,0.521484
189.000000,0.037441,0.693200,0.486328
190.000000,0.037639,0.694318,0.509766
191.000000,0.037837,0.693455,0.498047
192.000000,0.038035,0.693505,0.515625
193.000000,0.038233,0.691422,0.515625
194.000000,0.038431,0.692624,0.492188
195.000000,0.038629,0.690188,0.558594
196.000000,0.038827,0.691625,0.529297
197.000000,0.039025,0.691999,0.515625
198.000000,0.039223,0.691724,0.531250
199.000000,0.039422,0.691989,0.537109
200.000000,0.039620,0.692926,0.509766
201.000000,0.039818,0.692760,0.500000
202.000000,0.040016,0.693534,0.494141
203.000000,0.040214,0.692233,0.525391
204.000000,0.040412,0.692900,0.521484
205.000000,0.040610,0.695457,0.484375
206.000000,0.040808,0.691062,0.515625
207.000000,0.041006,0.691307,0.529297
208.000000,0.041204,0.695538,0.478516
209.000000,0.041403,0.694294,0.503906
210.000000,0.041601,0.693001,0.513672
211.000000,0.041799,0.692715,0.525391
212.000000,0.041997,0.691895,0.505859
213.000000,0.042195,0.691888,0.519531
214.000000,0.042393,0.694671,0.474609
215.000000,0.042591,0.695002,0.474609
216.000000,0.042789,0.691871,0.531250
217.000000,0.042987,0.695492,0.443359
218.000000,0.043185,0.696470,0.462891
219.000000,0.043384,0.692860,0.517578
220.000000,0.043582,0.690689,0.531250
221.000000,0.043780,0.691294,0.517578
222.000000,0.043978,0.694899,0.476562
223.000000,0.044176,0.692174,0.507812
224.000000,0.044374,0.692651,0.505859
225.000000,0.044572,0.691985,0.505859
226.000000,0.044770,0.692352,0.525391
227.000000,0.044968,0.692262,0.519531
228.000000,0.045166,0.691020,0.550781
229.000000,0.045365,0.691021,0.531250
230.000000,0.045563,0.692604,0.513672
231.000000,0.045761,0.693763,0.490234
232.000000,0.045959,0.693835,0.476562
233.000000,0.046157,0.692314,0.523438
234.000000,0.046355,0.693480,0.500000
235.000000,0.046553,0.693178,0.511719
236.000000,0.046751,0.691291,0.541016
237.000000,0.046949,0.693661,0.517578
238.000000,0.047147,0.694449,0.498047
239.000000,0.047345,0.694833,0.482422
240.000000,0.047544,0.692804,0.498047
241.000000,0.047742,0.690919,0.535156
242.000000,0.047940,0.692516,0.521484
243.000000,0.048138,0.691284,0.523438
244.000000,0.048336,0.692882,0.501953
245.000000,0.048534,0.693670,0.498047
246.000000,0.048732,0.692880,0.501953
247.000000,0.048930,0.694541,0.484375
248.000000,0.049128,0.693815,0.470703
249.000000,0.049326,0.693931,0.482422
250.000000,0.049525,0.691603,0.533203
251.000000,0.049723,0.693798,0.478516
252.000000,0.049921,0.692797,0.519531
253.000000,0.050119,0.693203,0.480469
254.000000,0.050317,0.690644,0.529297
255.000000,0.050515,0.692650,0.541016
256.000000,0.050713,0.692572,0.511719
257.000000,0.050911,0.692362,0.521484
258.000000,0.051109,0.691713,0.513672
259.000000,0.051307,0.694793,0.447266
260.000000,0.051506,0.692230,0.509766
261.000000,0.051704,0.693482,0.527344
262.000000,0.051902,0.694726,0.496094
263.000000,0.052100,0.691466,0.535156
264.000000,0.052298,0.692615,0.539062
265.000000,0.052496,0.690238,0.564453
266.000000,0.052694,0.693428,0.505859
267.000000,0.052892,0.692626,0.501953
268.000000,0.053090,0.694225,0.490234
269.000000,0.053288,0.692185,0.544922
270.000000,0.053487,0.691651,0.513672
271.000000,0.053685,0.691512,0.503906
272.000000,0.053883,0.692759,0.519531
273.000000,0.054081,0.691253,0.503906
274.000000,0.054279,0.693033,0.501953
275.000000,0.054477,0.691274,0.533203
276.000000,0.054675,0.692068,0.517578
277.000000,0.054873,0.693540,0.501953
278.000000,0.055071,0.693116,0.503906
279.000000,0.055269,0.690907,0.564453
280.000000,0.055468,0.690053,0.560547
281.000000,0.055666,0.693442,0.503906
282.000000,0.055864,0.692953,0.498047
283.000000,0.056062,0.693830,0.511719
284.000000,0.056260,0.692742,0.507812
285.000000,0.056458,0.694228,0.501953
286.000000,0.056656,0.692513,0.515625
287.000000,0.056854,0.695376,0.501953
288.000000,0.057052,0.691618,0.533203
289.000000,0.057250,0.690004,0.546875
290.000000,0.057448,0.690570,0.523438
291.000000,0.057647,0.692037,0.513672
292.000000,0.057845,0.693788,0.490234
293.000000,0.058043,0.689184,0.554688
294.000000,0.058241,0.692886,0.509766
295.000000,0.058439,0.692887,0.492188
296.000000,0.058637,0.692377,0.513672
297.000000,0.058835,0.692049,0.523438
298.000000,0.059033,0.692507,0.521484
299.000000,0.059231,0.692342,0.507812
300.000000,0.059429,0.692169,0.517578
301.000000,0.059628,0.693432,0.498047
302.000000,0.059826,0.692379,0.525391
303.000000,0.060024,0.695740,0.496094
304.000000,0.060222,0.692708,0.527344
305.000000,0.060420,0.691842,0.501953
306.000000,0.060618,0.693187,0.511719
307.000000,0.060816,0.692616,0.525391
308.000000,0.061014,0.692752,0.505859
309.000000,0.061212,0.693163,0.500000
310.000000,0.061410,0.691328,0.527344
311.000000,0.061609,0.691528,0.525391
312.000000,0.061807,0.693434,0.541016
313.000000,0.062005,0.693796,0.480469
314.000000,0.062203,0.696502,0.458984
315.000000,0.062401,0.693056,0.515625
316.000000,0.062599,0.691772,0.539062
317.000000,0.062797,0.690549,0.537109
318.000000,0.062995,0.690630,0.529297
319.000000,0.063193,0.693751,0.492188
320.000000,0.063391,0.692649,0.517578
321.000000,0.063590,0.691053,0.531250
322.000000,0.063788,0.691599,0.515625
