iteration,epoch,loss,accuracy
1.000000,0.000198,0.693533,0.496094
2.000000,0.000396,0.691785,0.523438
3.000000,0.000594,0.692276,0.513672
4.000000,0.000792,0.694675,0.460938
5.000000,0.000990,0.694747,0.449219
6.000000,0.001189,0.691724,0.527344
7.000000,0.001387,0.693884,0.472656
8.000000,0.001585,0.692484,0.509766
9.000000,0.001783,0.691998,0.486328
10.000000,0.001981,0.692535,0.503906
11.000000,0.002179,0.692796,0.500000
12.000000,0.002377,0.692646,0.519531
13.000000,0.002575,0.694726,0.449219
14.000000,0.002773,0.693474,0.500000
15.000000,0.002971,0.692140,0.511719
16.000000,0.003170,0.694357,0.496094
17.000000,0.003368,0.694365,0.494141
18.000000,0.003566,0.694305,0.482422
19.000000,0.003764,0.693353,0.492188
20.000000,0.003962,0.692305,0.496094
21.000000,0.004160,0.692298,0.521484
22.000000,0.004358,0.691731,0.531250
23.000000,0.004556,0.693093,0.531250
24.000000,0.004754,0.694210,0.484375
25.000000,0.004952,0.693800,0.476562
26.000000,0.005151,0.693376,0.476562
27.000000,0.005349,0.691752,0.511719
28.000000,0.005547,0.691910,0.527344
29.000000,0.005745,0.694616,0.484375
30.000000,0.005943,0.693113,0.517578
31.000000,0.006141,0.694132,0.474609
32.000000,0.006339,0.692990,0.470703
33.000000,0.006537,0.692316,0.519531
34.000000,0.006735,0.692100,0.498047
35.000000,0.006933,0.692251,0.476562
36.000000,0.007132,0.692091,0.511719
37.000000,0.007330,0.693766,0.478516
38.000000,0.007528,0.693284,0.519531
39.000000,0.007726,0.694255,0.466797
40.000000,0.007924,0.692504,0.521484
41.000000,0.008122,0.693112,0.531250
42.000000,0.008320,0.692507,0.503906
43.000000,0.008518,0.691711,0.519531
44.000000,0.008716,0.694076,0.501953
45.000000,0.008914,0.693855,0.513672
46.000000,0.009113,0.692919,0.523438
47.000000,0.009311,0.693771,0.505859
48.000000,0.009509,0.694734,0.466797
49.000000,0.009707,0.694473,0.501953
50.000000,0.009905,0.692151,0.513672
51.000000,0.010103,0.694292,0.464844
52.000000,0.010301,0.691936,0.537109
53.000000,0.010499,0.694283,0.441406
54.000000,0.010697,0.693881,0.484375
55.000000,0.010895,0.693021,0.509766
56.000000,0.011094,0.692920,0.476562
57.000000,0.011292,0.692035,0.521484
58.000000,0.011490,0.693331,0.525391
59.000000,0.011688,0.692918,0.521484
60.000000,0.011886,0.691105,0.546875
61.000000,0.012084,0.693192,0.517578
62.000000,0.012282,0.693062,0.517578
63.000000,0.012480,0.693724,0.468750
64.000000,0.012678,0.693270,0.503906
65.000000,0.012876,0.693106,0.501953
66.000000,0.013074,0.694992,0.490234
67.000000,0.013273,0.691733,0.517578
68.000000,0.013471,0.693123,0.501953
