iteration,epoch,loss,accuracy
240.000000,0.047544,0.694217,0.492188
241.000000,0.047742,0.693215,0.496094
242.000000,0.047940,0.691341,0.523438
243.000000,0.048138,0.693167,0.523438
244.000000,0.048336,0.692773,0.537109
245.000000,0.048534,0.694356,0.500000
246.000000,0.048732,0.693754,0.511719
247.000000,0.048930,0.694091,0.476562
248.000000,0.049128,0.694677,0.480469
249.000000,0.049326,0.691109,0.550781
250.000000,0.049525,0.694005,0.474609
251.000000,0.049723,0.694013,0.484375
252.000000,0.049921,0.692787,0.515625
253.000000,0.050119,0.694438,0.486328
254.000000,0.050317,0.693361,0.482422
255.000000,0.050515,0.691796,0.533203
256.000000,0.050713,0.692181,0.525391
257.000000,0.050911,0.692607,0.500000
258.000000,0.051109,0.692196,0.525391
259.000000,0.051307,0.692539,0.507812
260.000000,0.051506,0.691938,0.525391
261.000000,0.051704,0.692836,0.498047
262.000000,0.051902,0.692206,0.523438
263.000000,0.052100,0.692991,0.470703
264.000000,0.052298,0.693528,0.503906
265.000000,0.052496,0.693548,0.529297
266.000000,0.052694,0.694199,0.474609
267.000000,0.052892,0.692074,0.509766
268.000000,0.053090,0.691290,0.541016
269.000000,0.053288,0.693223,0.484375
270.000000,0.053487,0.692056,0.519531
271.000000,0.053685,0.693256,0.511719
272.000000,0.053883,0.694716,0.492188
273.000000,0.054081,0.693161,0.519531
274.000000,0.054279,0.691766,0.498047
275.000000,0.054477,0.692674,0.505859
276.000000,0.054675,0.693548,0.507812
277.000000,0.054873,0.694748,0.478516
278.000000,0.055071,0.691406,0.539062
279.000000,0.055269,0.692688,0.515625
280.000000,0.055468,0.692717,0.511719
281.000000,0.055666,0.693380,0.476562
282.000000,0.055864,0.693216,0.500000
283.000000,0.056062,0.692682,0.509766
284.000000,0.056260,0.691190,0.548828
285.000000,0.056458,0.691741,0.541016
286.000000,0.056656,0.694293,0.472656
287.000000,0.056854,0.691762,0.498047
288.000000,0.057052,0.693972,0.474609
289.000000,0.057250,0.693992,0.521484
290.000000,0.057448,0.693929,0.486328
291.000000,0.057647,0.692181,0.533203
292.000000,0.057845,0.694281,0.519531
293.000000,0.058043,0.693581,0.488281
294.000000,0.058241,0.694085,0.468750
295.000000,0.058439,0.691820,0.507812
296.000000,0.058637,0.692766,0.498047
297.000000,0.058835,0.694500,0.496094
298.000000,0.059033,0.693029,0.503906
299.000000,0.059231,0.692593,0.521484
300.000000,0.059429,0.692129,0.544922
301.000000,0.059628,0.692032,0.523438
302.000000,0.059826,0.692131,0.529297
303.000000,0.060024,0.693305,0.507812
304.000000,0.060222,0.693582,0.490234
305.000000,0.060420,0.692482,0.511719
306.000000,0.060618,0.692140,0.525391
307.000000,0.060816,0.693762,0.492188
308.000000,0.061014,0.693591,0.511719
309.000000,0.061212,0.694630,0.474609
310.000000,0.061410,0.693735,0.466797
311.000000,0.061609,0.693335,0.500000
312.000000,0.061807,0.693661,0.515625
313.000000,0.062005,0.694724,0.484375
314.000000,0.062203,0.691919,0.533203
315.000000,0.062401,0.693194,0.505859
316.000000,0.062599,0.693233,0.492188
317.000000,0.062797,0.693900,0.490234
318.000000,0.062995,0.693351,0.488281
319.000000,0.063193,0.693131,0.511719
320.000000,0.063391,0.692347,0.523438
321.000000,0.063590,0.692931,0.509766
322.000000,0.063788,0.692560,0.523438
323.000000,0.063986,0.693046,0.513672
324.000000,0.064184,0.692401,0.541016
325.000000,0.064382,0.692435,0.505859
326.000000,0.064580,0.693975,0.484375
327.000000,0.064778,0.692509,0.523438
328.000000,0.064976,0.692954,0.523438
329.000000,0.065174,0.691994,0.517578
330.000000,0.065372,0.692448,0.527344
331.000000,0.065571,0.691563,0.535156
332.000000,0.065769,0.692436,0.507812
333.000000,0.065967,0.693198,0.507812
334.000000,0.066165,0.692751,0.507812
335.000000,0.066363,0.692292,0.521484
336.000000,0.066561,0.691814,0.521484
337.000000,0.066759,0.693810,0.476562
338.000000,0.066957,0.692143,0.535156
339.000000,0.067155,0.693779,0.484375
340.000000,0.067353,0.693132,0.513672
341.000000,0.067552,0.694553,0.466797
342.000000,0.067750,0.691653,0.562500
343.000000,0.067948,0.695077,0.458984
344.000000,0.068146,0.693542,0.472656
345.000000,0.068344,0.692337,0.535156
346.000000,0.068542,0.693879,0.458984
347.000000,0.068740,0.693077,0.498047
348.000000,0.068938,0.693358,0.494141
349.000000,0.069136,0.692967,0.507812
350.000000,0.069334,0.693778,0.513672
351.000000,0.069532,0.693221,0.517578
352.000000,0.069731,0.693696,0.515625
353.000000,0.069929,0.692337,0.509766
354.000000,0.070127,0.693546,0.468750
355.000000,0.070325,0.693012,0.519531
356.000000,0.070523,0.692507,0.521484
357.000000,0.070721,0.692973,0.533203
358.000000,0.070919,0.692496,0.501953
359.000000,0.071117,0.693978,0.472656
360.000000,0.071315,0.693470,0.486328
361.000000,0.071513,0.693485,0.492188
362.000000,0.071712,0.694154,0.500000
363.000000,0.071910,0.692940,0.498047
364.000000,0.072108,0.692527,0.519531
365.000000,0.072306,0.693735,0.503906
366.000000,0.072504,0.693945,0.476562
367.000000,0.072702,0.692619,0.521484
368.000000,0.072900,0.692985,0.515625
369.000000,0.073098,0.692344,0.541016
370.000000,0.073296,0.691957,0.568359
371.000000,0.073494,0.692424,0.505859
372.000000,0.073693,0.692934,0.521484
373.000000,0.073891,0.693437,0.503906
374.000000,0.074089,0.693049,0.505859
375.000000,0.074287,0.693658,0.480469
376.000000,0.074485,0.691533,0.548828
377.000000,0.074683,0.692998,0.529297
378.000000,0.074881,0.693332,0.509766
379.000000,0.075079,0.692086,0.519531
380.000000,0.075277,0.693310,0.531250
381.000000,0.075475,0.693632,0.488281
382.000000,0.075674,0.693245,0.511719
383.000000,0.075872,0.693189,0.525391
384.000000,0.076070,0.692618,0.494141
385.000000,0.076268,0.693247,0.519531
386.000000,0.076466,0.693578,0.486328
387.000000,0.076664,0.691796,0.521484
388.000000,0.076862,0.694057,0.488281
389.000000,0.077060,0.694042,0.457031
390.000000,0.077258,0.692411,0.542969
391.000000,0.077456,0.693174,0.533203
392.000000,0.077655,0.693342,0.507812
393.000000,0.077853,0.693678,0.494141
394.000000,0.078051,0.693431,0.480469
395.000000,0.078249,0.694150,0.460938
396.000000,0.078447,0.692835,0.480469
397.000000,0.078645,0.693043,0.492188
398.000000,0.078843,0.693660,0.472656
399.000000,0.079041,0.693788,0.484375
400.000000,0.079239,0.692627,0.488281
401.000000,0.079437,0.692681,0.503906
402.000000,0.079635,0.693764,0.464844
403.000000,0.079834,0.692844,0.533203
404.000000,0.080032,0.692034,0.541016
405.000000,0.080230,0.693896,0.464844
406.000000,0.080428,0.691491,0.529297
407.000000,0.080626,0.693725,0.484375
408.000000,0.080824,0.693097,0.500000
409.000000,0.081022,0.693421,0.513672
410.000000,0.081220,0.693398,0.509766
411.000000,0.081418,0.692904,0.523438
412.000000,0.081616,0.693027,0.501953
413.000000,0.081815,0.692595,0.523438
414.000000,0.082013,0.692964,0.507812
415.000000,0.082211,0.692943,0.525391
416.000000,0.082409,0.692677,0.515625
417.000000,0.082607,0.694007,0.476562
418.000000,0.082805,0.691215,0.537109
419.000000,0.083003,0.693133,0.511719
420.000000,0.083201,0.692248,0.527344
421.000000,0.083399,0.692802,0.492188
422.000000,0.083597,0.693437,0.500000
423.000000,0.083796,0.692988,0.505859
424.000000,0.083994,0.692401,0.515625
425.000000,0.084192,0.692465,0.521484
426.000000,0.084390,0.693288,0.490234
427.000000,0.084588,0.692918,0.527344
428.000000,0.084786,0.693217,0.505859
429.000000,0.084984,0.693367,0.529297
430.000000,0.085182,0.693139,0.521484
431.000000,0.085380,0.693561,0.507812
432.000000,0.085578,0.692747,0.507812
433.000000,0.085777,0.692545,0.521484
434.000000,0.085975,0.693807,0.482422
435.000000,0.086173,0.692994,0.535156
436.000000,0.086371,0.692709,0.474609
437.000000,0.086569,0.693139,0.496094
438.000000,0.086767,0.692490,0.539062
439.000000,0.086965,0.694585,0.492188
440.000000,0.087163,0.692862,0.490234
441.000000,0.087361,0.692492,0.511719
442.000000,0.087559,0.692417,0.507812
443.000000,0.087758,0.693748,0.494141
444.000000,0.087956,0.692596,0.484375
445.000000,0.088154,0.694492,0.468750
446.000000,0.088352,0.692488,0.500000
447.000000,0.088550,0.692689,0.521484
448.000000,0.088748,0.692413,0.519531
449.000000,0.088946,0.692616,0.535156
450.000000,0.089144,0.692554,0.542969
451.000000,0.089342,0.693706,0.474609
452.000000,0.089540,0.691826,0.550781
453.000000,0.089739,0.692923,0.519531
454.000000,0.089937,0.692756,0.490234
455.000000,0.090135,0.692791,0.541016
456.000000,0.090333,0.692416,0.531250
457.000000,0.090531,0.693550,0.511719
458.000000,0.090729,0.692112,0.539062
459.000000,0.090927,0.693318,0.511719
460.000000,0.091125,0.693672,0.498047
461.000000,0.091323,0.693293,0.507812
462.000000,0.091521,0.692229,0.527344
463.000000,0.091719,0.692497,0.517578
464.000000,0.091918,0.693082,0.464844
465.000000,0.092116,0.692177,0.505859
466.000000,0.092314,0.692404,0.503906
467.000000,0.092512,0.692693,0.515625
468.000000,0.092710,0.693403,0.539062
469.000000,0.092908,0.693850,0.488281
470.000000,0.093106,0.694568,0.484375
471.000000,0.093304,0.692766,0.490234
472.000000,0.093502,0.691321,0.552734
473.000000,0.093700,0.693430,0.509766
474.000000,0.093899,0.694000,0.511719
475.000000,0.094097,0.692446,0.556641
476.000000,0.094295,0.693067,0.527344
477.000000,0.094493,0.692273,0.505859
478.000000,0.094691,0.693060,0.507812
479.000000,0.094889,0.693069,0.501953
480.000000,0.095087,0.692637,0.523438
481.000000,0.095285,0.694168,0.486328
482.000000,0.095483,0.692375,0.500000
483.000000,0.095681,0.692437,0.500000
484.000000,0.095880,0.693729,0.529297
485.000000,0.096078,0.692079,0.517578
486.000000,0.096276,0.690837,0.568359
487.000000,0.096474,0.690967,0.548828
488.000000,0.096672,0.693513,0.500000
489.000000,0.096870,0.692604,0.521484
490.000000,0.097068,0.691348,0.525391
491.000000,0.097266,0.691917,0.525391
492.000000,0.097464,0.690583,0.539062
493.000000,0.097662,0.692200,0.519531
494.000000,0.097861,0.691998,0.492188
495.000000,0.098059,0.692095,0.513672
496.000000,0.098257,0.692794,0.515625
497.000000,0.098455,0.691623,0.521484
498.000000,0.098653,0.694015,0.517578
499.000000,0.098851,0.692133,0.525391
500.000000,0.099049,0.693175,0.535156
501.000000,0.099247,0.692397,0.529297
502.000000,0.099445,0.692391,0.501953
503.000000,0.099643,0.691114,0.535156
504.000000,0.099842,0.693089,0.519531
505.000000,0.100040,0.692991,0.517578
506.000000,0.100238,0.691766,0.507812
507.000000,0.100436,0.690986,0.535156
508.000000,0.100634,0.693302,0.511719
509.000000,0.100832,0.691354,0.513672
510.000000,0.101030,0.691305,0.521484
511.000000,0.101228,0.693078,0.525391
512.000000,0.101426,0.691797,0.507812
513.000000,0.101624,0.693099,0.517578
514.000000,0.101823,0.693322,0.513672
515.000000,0.102021,0.692756,0.517578
516.000000,0.102219,0.693276,0.503906
517.000000,0.102417,0.693430,0.519531
518.000000,0.102615,0.691857,0.523438
519.000000,0.102813,0.692609,0.509766
520.000000,0.103011,0.690655,0.560547
521.000000,0.103209,0.691808,0.509766
522.000000,0.103407,0.693471,0.505859
523.000000,0.103605,0.689338,0.554688
524.000000,0.103803,0.692109,0.509766
525.000000,0.104002,0.693877,0.519531
526.000000,0.104200,0.691780,0.517578
527.000000,0.104398,0.693098,0.507812
528.000000,0.104596,0.690613,0.529297
529.000000,0.104794,0.693737,0.488281
530.000000,0.104992,0.692535,0.521484
531.000000,0.105190,0.692292,0.503906
532.000000,0.105388,0.690519,0.531250
533.000000,0.105586,0.690006,0.542969
534.000000,0.105784,0.692794,0.537109
535.000000,0.105983,0.693912,0.492188
536.000000,0.106181,0.693307,0.492188
537.000000,0.106379,0.690729,0.537109
538.000000,0.106577,0.693503,0.511719
539.000000,0.106775,0.690786,0.548828
540.000000,0.106973,0.693341,0.525391
541.000000,0.107171,0.692687,0.513672
542.000000,0.107369,0.692350,0.519531
543.000000,0.107567,0.689282,0.554688
544.000000,0.107765,0.691475,0.533203
545.000000,0.107964,0.693737,0.513672
546.000000,0.108162,0.689125,0.533203
547.000000,0.108360,0.689896,0.533203
548.000000,0.108558,0.693838,0.515625
549.000000,0.108756,0.694548,0.519531
550.000000,0.108954,0.693901,0.486328
551.000000,0.109152,0.694060,0.500000
552.000000,0.109350,0.691794,0.513672
553.000000,0.109548,0.690114,0.519531
554.000000,0.109746,0.693108,0.513672
555.000000,0.109945,0.695858,0.470703
556.000000,0.110143,0.692223,0.550781
557.000000,0.110341,0.691373,0.523438
558.000000,0.110539,0.691865,0.521484
559.000000,0.110737,0.694115,0.505859
560.000000,0.110935,0.692872,0.515625
561.000000,0.111133,0.692165,0.517578
562.000000,0.111331,0.692134,0.480469
563.000000,0.111529,0.692605,0.492188
564.000000,0.111727,0.692351,0.519531
565.000000,0.111926,0.693564,0.503906
566.000000,0.112124,0.694216,0.482422
567.000000,0.112322,0.691930,0.480469
568.000000,0.112520,0.693713,0.515625
569.000000,0.112718,0.692010,0.500000
570.000000,0.112916,0.693015,0.492188
571.000000,0.113114,0.694680,0.505859
572.000000,0.113312,0.692944,0.494141
573.000000,0.113510,0.693256,0.513672
574.000000,0.113708,0.692722,0.539062
575.000000,0.113906,0.689891,0.541016
576.000000,0.114105,0.691091,0.552734
577.000000,0.114303,0.691980,0.523438
578.000000,0.114501,0.692066,0.507812
579.000000,0.114699,0.692897,0.515625
580.000000,0.114897,0.690774,0.533203
581.000000,0.115095,0.693819,0.490234
582.000000,0.115293,0.690375,0.537109
583.000000,0.115491,0.691612,0.523438
584.000000,0.115689,0.695702,0.490234
585.000000,0.115887,0.692575,0.513672
586.000000,0.116086,0.690533,0.558594
587.000000,0.116284,0.690490,0.533203
588.000000,0.116482,0.692505,0.509766
589.000000,0.116680,0.692825,0.513672
590.000000,0.116878,0.693938,0.490234
591.000000,0.117076,0.690155,0.556641
592.000000,0.117274,0.691531,0.531250
593.000000,0.117472,0.693025,0.519531
594.000000,0.117670,0.692784,0.527344
595.000000,0.117868,0.694070,0.478516
596.000000,0.118067,0.694053,0.472656
597.000000,0.118265,0.692525,0.501953
598.000000,0.118463,0.693506,0.527344
599.000000,0.118661,0.691808,0.496094
600.000000,0.118859,0.693177,0.501953
601.000000,0.119057,0.695935,0.472656
602.000000,0.119255,0.691859,0.535156
603.000000,0.119453,0.690874,0.535156
604.000000,0.119651,0.692599,0.474609
605.000000,0.119849,0.690845,0.525391
606.000000,0.120048,0.691943,0.527344
607.000000,0.120246,0.693484,0.496094
608.000000,0.120444,0.691828,0.560547
609.000000,0.120642,0.693031,0.503906
610.000000,0.120840,0.693441,0.511719
611.000000,0.121038,0.691710,0.521484
612.000000,0.121236,0.695293,0.472656
613.000000,0.121434,0.689839,0.570312
614.000000,0.121632,0.689999,0.548828
615.000000,0.121830,0.691411,0.521484
616.000000,0.122029,0.692366,0.515625
617.000000,0.122227,0.691558,0.529297
618.000000,0.122425,0.695076,0.490234
619.000000,0.122623,0.694055,0.494141
620.000000,0.122821,0.692227,0.537109
621.000000,0.123019,0.693746,0.498047
622.000000,0.123217,0.692053,0.482422
623.000000,0.123415,0.690699,0.554688
624.000000,0.123613,0.691432,0.533203
625.000000,0.123811,0.690267,0.560547
626.000000,0.124010,0.692873,0.513672
627.000000,0.124208,0.691601,0.507812
628.000000,0.124406,0.692525,0.527344
629.000000,0.124604,0.694545,0.490234
630.000000,0.124802,0.693609,0.531250
631.000000,0.125000,0.692964,0.519531
632.000000,0.125198,0.692662,0.503906
633.000000,0.125396,0.690094,0.562500
634.000000,0.125594,0.690012,0.556641
635.000000,0.125792,0.689800,0.550781
636.000000,0.125990,0.691439,0.521484
637.000000,0.126189,0.692860,0.492188
638.000000,0.126387,0.691862,0.509766
639.000000,0.126585,0.692613,0.490234
640.000000,0.126783,0.690962,0.527344
641.000000,0.126981,0.692967,0.509766
642.000000,0.127179,0.691393,0.511719
643.000000,0.127377,0.692182,0.527344
644.000000,0.127575,0.692130,0.505859
645.000000,0.127773,0.689838,0.535156
646.000000,0.127971,0.693148,0.498047
647.000000,0.128170,0.689190,0.548828
648.000000,0.128368,0.690612,0.541016
649.000000,0.128566,0.693758,0.505859
650.000000,0.128764,0.692791,0.505859
651.000000,0.128962,0.693897,0.513672
652.000000,0.129160,0.691593,0.501953
653.000000,0.129358,0.688354,0.564453
654.000000,0.129556,0.687326,0.556641
655.000000,0.129754,0.693441,0.505859
656.000000,0.129952,0.691879,0.494141
657.000000,0.130151,0.689609,0.505859
658.000000,0.130349,0.694036,0.537109
659.000000,0.130547,0.691705,0.533203
660.000000,0.130745,0.692823,0.500000
661.000000,0.130943,0.694643,0.496094
662.000000,0.131141,0.694854,0.501953
663.000000,0.131339,0.692513,0.517578
664.000000,0.131537,0.694102,0.494141
665.000000,0.131735,0.692809,0.501953
666.000000,0.131933,0.693249,0.519531
667.000000,0.132132,0.690616,0.517578
668.000000,0.132330,0.696451,0.490234
669.000000,0.132528,0.691883,0.490234
670.000000,0.132726,0.692605,0.517578
671.000000,0.132924,0.691890,0.486328
672.000000,0.133122,0.691186,0.535156
673.000000,0.133320,0.694640,0.494141
674.000000,0.133518,0.690673,0.539062
675.000000,0.133716,0.690211,0.552734
676.000000,0.133914,0.689974,0.539062
677.000000,0.134113,0.689488,0.517578
678.000000,0.134311,0.693175,0.492188
679.000000,0.134509,0.691704,0.519531
680.000000,0.134707,0.690174,0.523438
681.000000,0.134905,0.692015,0.533203
682.000000,0.135103,0.693134,0.500000
683.000000,0.135301,0.694415,0.511719
684.000000,0.135499,0.692220,0.511719
685.000000,0.135697,0.696095,0.488281
686.000000,0.135895,0.692770,0.496094
687.000000,0.136094,0.691455,0.525391
688.000000,0.136292,0.692038,0.500000
689.000000,0.136490,0.690967,0.550781
690.000000,0.136688,0.692485,0.507812
691.000000,0.136886,0.691457,0.511719
692.000000,0.137084,0.693196,0.521484
693.000000,0.137282,0.696371,0.474609
694.000000,0.137480,0.690744,0.548828
695.000000,0.137678,0.689970,0.556641
696.000000,0.137876,0.694747,0.476562
697.000000,0.138074,0.691361,0.529297
698.000000,0.138273,0.693227,0.533203
