iteration,epoch,loss,accuracy
152.000000,0.030111,0.690878,0.529297
153.000000,0.030309,0.693337,0.486328
154.000000,0.030507,0.694028,0.529297
155.000000,0.030705,0.694571,0.509766
156.000000,0.030903,0.691240,0.511719
157.000000,0.031101,0.692645,0.517578
158.000000,0.031300,0.692195,0.529297
159.000000,0.031498,0.694529,0.470703
160.000000,0.031696,0.690458,0.525391
161.000000,0.031894,0.695335,0.525391
162.000000,0.032092,0.693619,0.480469
163.000000,0.032290,0.694693,0.517578
164.000000,0.032488,0.692773,0.509766
165.000000,0.032686,0.693628,0.494141
166.000000,0.032884,0.691936,0.527344
167.000000,0.033082,0.692564,0.519531
168.000000,0.033281,0.695105,0.498047
169.000000,0.033479,0.694607,0.494141
170.000000,0.033677,0.692747,0.548828
171.000000,0.033875,0.691829,0.525391
172.000000,0.034073,0.692575,0.515625
173.000000,0.034271,0.691066,0.496094
174.000000,0.034469,0.691869,0.521484
175.000000,0.034667,0.691778,0.535156
176.000000,0.034865,0.694574,0.488281
177.000000,0.035063,0.692809,0.505859
178.000000,0.035261,0.693367,0.496094
179.000000,0.035460,0.692463,0.496094
180.000000,0.035658,0.693317,0.498047
181.000000,0.035856,0.693932,0.494141
182.000000,0.036054,0.692389,0.529297
183.000000,0.036252,0.691409,0.574219
184.000000,0.036450,0.693619,0.501953
185.000000,0.036648,0.692825,0.484375
186.000000,0.036846,0.693248,0.500000
187.000000,0.037044,0.692837,0.500000
188.000000,0.037242,0.693048,0.501953
189.000000,0.037441,0.694375,0.486328
190.000000,0.037639,0.692402,0.500000
191.000000,0.037837,0.691391,0.533203
192.000000,0.038035,0.693535,0.482422
193.000000,0.038233,0.692328,0.511719
194.000000,0.038431,0.694328,0.482422
195.000000,0.038629,0.694296,0.511719
196.000000,0.038827,0.693060,0.521484
197.000000,0.039025,0.692251,0.533203
198.000000,0.039223,0.692637,0.505859
199.000000,0.039422,0.692415,0.535156
200.000000,0.039620,0.691509,0.521484
201.000000,0.039818,0.691512,0.521484
202.000000,0.040016,0.692370,0.509766
203.000000,0.040214,0.691917,0.533203
204.000000,0.040412,0.692217,0.509766
205.000000,0.040610,0.692330,0.500000
206.000000,0.040808,0.693833,0.498047
207.000000,0.041006,0.693095,0.490234
208.000000,0.041204,0.691899,0.525391
209.000000,0.041403,0.692222,0.511719
210.000000,0.041601,0.692314,0.515625
211.000000,0.041799,0.690825,0.505859
212.000000,0.041997,0.691983,0.509766
213.000000,0.042195,0.694285,0.494141
214.000000,0.042393,0.694106,0.476562
215.000000,0.042591,0.692768,0.519531
216.000000,0.042789,0.695011,0.505859
217.000000,0.042987,0.691414,0.529297
218.000000,0.043185,0.692754,0.492188
219.000000,0.043384,0.693002,0.498047
220.000000,0.043582,0.691084,0.505859
221.000000,0.043780,0.691987,0.503906
222.000000,0.043978,0.691645,0.505859
223.000000,0.044176,0.692267,0.490234
224.000000,0.044374,0.692437,0.500000
225.000000,0.044572,0.692961,0.513672
226.000000,0.044770,0.692584,0.523438
227.000000,0.044968,0.693655,0.515625
228.000000,0.045166,0.691223,0.546875
229.000000,0.045365,0.693305,0.501953
230.000000,0.045563,0.692560,0.535156
231.000000,0.045761,0.692434,0.515625
232.000000,0.045959,0.692478,0.515625
233.000000,0.046157,0.692312,0.507812
234.000000,0.046355,0.692011,0.546875
235.000000,0.046553,0.693316,0.511719
236.000000,0.046751,0.692882,0.509766
237.000000,0.046949,0.693212,0.515625
238.000000,0.047147,0.692973,0.515625
239.000000,0.047345,0.690945,0.525391
240.000000,0.047544,0.690884,0.515625
241.000000,0.047742,0.691361,0.511719
242.000000,0.047940,0.691002,0.537109
243.000000,0.048138,0.695951,0.494141
244.000000,0.048336,0.697024,0.482422
245.000000,0.048534,0.692965,0.500000
246.000000,0.048732,0.694454,0.509766
247.000000,0.048930,0.693225,0.501953
248.000000,0.049128,0.692248,0.519531
249.000000,0.049326,0.695450,0.482422
250.000000,0.049525,0.691510,0.507812
251.000000,0.049723,0.694162,0.496094
252.000000,0.049921,0.693661,0.476562
253.000000,0.050119,0.691331,0.525391
254.000000,0.050317,0.693694,0.494141
255.000000,0.050515,0.691205,0.515625
256.000000,0.050713,0.691726,0.517578
257.000000,0.050911,0.692371,0.503906
258.000000,0.051109,0.691430,0.507812
259.000000,0.051307,0.691148,0.525391
260.000000,0.051506,0.694255,0.484375
261.000000,0.051704,0.694412,0.503906
262.000000,0.051902,0.694065,0.488281
263.000000,0.052100,0.692645,0.500000
264.000000,0.052298,0.692839,0.509766
265.000000,0.052496,0.692605,0.505859
266.000000,0.052694,0.693764,0.521484
267.000000,0.052892,0.692957,0.503906
268.000000,0.053090,0.690906,0.531250
269.000000,0.053288,0.691991,0.541016
270.000000,0.053487,0.692117,0.521484
271.000000,0.053685,0.693924,0.474609
272.000000,0.053883,0.692112,0.529297
273.000000,0.054081,0.693949,0.500000
274.000000,0.054279,0.692172,0.501953
275.000000,0.054477,0.693314,0.529297
276.000000,0.054675,0.692974,0.509766
277.000000,0.054873,0.692392,0.498047
278.000000,0.055071,0.692848,0.464844
279.000000,0.055269,0.695060,0.468750
280.000000,0.055468,0.691324,0.531250
281.000000,0.055666,0.693558,0.490234
282.000000,0.055864,0.691358,0.525391
283.000000,0.056062,0.692517,0.490234
284.000000,0.056260,0.694079,0.519531
285.000000,0.056458,0.691729,0.541016
286.000000,0.056656,0.694228,0.517578
287.000000,0.056854,0.692876,0.550781
288.000000,0.057052,0.692294,0.533203
289.000000,0.057250,0.692255,0.544922
290.000000,0.057448,0.691556,0.513672
291.000000,0.057647,0.691903,0.515625
292.000000,0.057845,0.692277,0.550781
293.000000,0.058043,0.693730,0.501953
294.000000,0.058241,0.694215,0.501953
295.000000,0.058439,0.692294,0.513672
296.000000,0.058637,0.693302,0.484375
297.000000,0.058835,0.693457,0.484375
298.000000,0.059033,0.691795,0.498047
299.000000,0.059231,0.691750,0.519531
300.000000,0.059429,0.692572,0.515625
301.000000,0.059628,0.694123,0.505859
302.000000,0.059826,0.691813,0.574219
303.000000,0.060024,0.691292,0.533203
304.000000,0.060222,0.693589,0.529297
305.000000,0.060420,0.693184,0.507812
306.000000,0.060618,0.693782,0.486328
307.000000,0.060816,0.691562,0.525391
308.000000,0.061014,0.691858,0.519531
309.000000,0.061212,0.693562,0.503906
310.000000,0.061410,0.694287,0.501953
311.000000,0.061609,0.693437,0.503906
312.000000,0.061807,0.691169,0.533203
313.000000,0.062005,0.693935,0.525391
314.000000,0.062203,0.694639,0.500000
315.000000,0.062401,0.693603,0.511719
316.000000,0.062599,0.693352,0.490234
317.000000,0.062797,0.691068,0.546875
318.000000,0.062995,0.694586,0.490234
319.000000,0.063193,0.693613,0.511719
320.000000,0.063391,0.690539,0.570312
321.000000,0.063590,0.693861,0.474609
322.000000,0.063788,0.691967,0.513672
323.000000,0.063986,0.691765,0.513672
324.000000,0.064184,0.693072,0.513672
325.000000,0.064382,0.691517,0.539062
326.000000,0.064580,0.693152,0.484375
327.000000,0.064778,0.692048,0.521484
328.000000,0.064976,0.694380,0.462891
329.000000,0.065174,0.693419,0.542969
330.000000,0.065372,0.691072,0.541016
331.000000,0.065571,0.693605,0.498047
332.000000,0.065769,0.690611,0.562500
333.000000,0.065967,0.691804,0.535156
334.000000,0.066165,0.691733,0.552734
335.000000,0.066363,0.695750,0.470703
336.000000,0.066561,0.694206,0.476562
337.000000,0.066759,0.692857,0.492188
338.000000,0.066957,0.692743,0.511719
339.000000,0.067155,0.692553,0.501953
340.000000,0.067353,0.693857,0.482422
341.000000,0.067552,0.692355,0.517578
342.000000,0.067750,0.692828,0.517578
343.000000,0.067948,0.692501,0.498047
344.000000,0.068146,0.691374,0.542969
345.000000,0.068344,0.693465,0.486328
346.000000,0.068542,0.691869,0.513672
347.000000,0.068740,0.692594,0.519531
348.000000,0.068938,0.692569,0.501953
349.000000,0.069136,0.692850,0.531250
350.000000,0.069334,0.691312,0.552734
351.000000,0.069532,0.691635,0.531250
352.000000,0.069731,0.691919,0.519531
353.000000,0.069929,0.693370,0.511719
354.000000,0.070127,0.692066,0.523438
355.000000,0.070325,0.694051,0.494141
356.000000,0.070523,0.690964,0.550781
357.000000,0.070721,0.691579,0.550781
358.000000,0.070919,0.692943,0.529297
359.000000,0.071117,0.692543,0.511719
360.000000,0.071315,0.693557,0.494141
361.000000,0.071513,0.692012,0.509766
362.000000,0.071712,0.692543,0.515625
363.000000,0.071910,0.691246,0.544922
364.000000,0.072108,0.693320,0.505859
365.000000,0.072306,0.694531,0.476562
366.000000,0.072504,0.693843,0.503906
367.000000,0.072702,0.692982,0.501953
368.000000,0.072900,0.692139,0.517578
369.000000,0.073098,0.693134,0.519531
370.000000,0.073296,0.692772,0.501953
371.000000,0.073494,0.693898,0.529297
372.000000,0.073693,0.693945,0.496094
373.000000,0.073891,0.692777,0.503906
374.000000,0.074089,0.691326,0.548828
375.000000,0.074287,0.693641,0.501953
376.000000,0.074485,0.692230,0.552734
377.000000,0.074683,0.691258,0.539062
378.000000,0.074881,0.693569,0.513672
379.000000,0.075079,0.691756,0.525391
380.000000,0.075277,0.690709,0.529297
381.000000,0.075475,0.692060,0.498047
382.000000,0.075674,0.692434,0.503906
383.000000,0.075872,0.691461,0.505859
384.000000,0.076070,0.691726,0.501953
385.000000,0.076268,0.690924,0.533203
386.000000,0.076466,0.694197,0.507812
387.000000,0.076664,0.692963,0.501953
388.000000,0.076862,0.692157,0.531250
389.000000,0.077060,0.692027,0.511719
390.000000,0.077258,0.691155,0.535156
391.000000,0.077456,0.692980,0.511719
392.000000,0.077655,0.692027,0.507812
393.000000,0.077853,0.692981,0.515625
394.000000,0.078051,0.691915,0.539062
395.000000,0.078249,0.693512,0.490234
396.000000,0.078447,0.691956,0.535156
397.000000,0.078645,0.692097,0.529297
398.000000,0.078843,0.693013,0.513672
399.000000,0.079041,0.690422,0.533203
400.000000,0.079239,0.692773,0.521484
401.000000,0.079437,0.691633,0.517578
402.000000,0.079635,0.694326,0.470703
403.000000,0.079834,0.693202,0.527344
404.000000,0.080032,0.693317,0.484375
405.000000,0.080230,0.692122,0.511719
406.000000,0.080428,0.693258,0.478516
407.000000,0.080626,0.692610,0.496094
408.000000,0.080824,0.692105,0.533203
409.000000,0.081022,0.691919,0.513672
410.000000,0.081220,0.691360,0.572266
411.000000,0.081418,0.692471,0.521484
412.000000,0.081616,0.690969,0.566406
413.000000,0.081815,0.694500,0.498047
414.000000,0.082013,0.693825,0.482422
415.000000,0.082211,0.694169,0.466797
416.000000,0.082409,0.692177,0.523438
417.000000,0.082607,0.693027,0.490234
418.000000,0.082805,0.693115,0.523438
419.000000,0.083003,0.691218,0.533203
420.000000,0.083201,0.694103,0.470703
421.000000,0.083399,0.693187,0.501953
422.000000,0.083597,0.694499,0.505859
423.000000,0.083796,0.690175,0.515625
424.000000,0.083994,0.691587,0.503906
425.000000,0.084192,0.692402,0.529297
426.000000,0.084390,0.693800,0.498047
427.000000,0.084588,0.696106,0.474609
428.000000,0.084786,0.690970,0.546875
429.000000,0.084984,0.695893,0.478516
430.000000,0.085182,0.692931,0.496094
431.000000,0.085380,0.692641,0.498047
432.000000,0.085578,0.691627,0.541016
433.000000,0.085777,0.692257,0.519531
434.000000,0.085975,0.692921,0.531250
435.000000,0.086173,0.695256,0.492188
436.000000,0.086371,0.693856,0.486328
437.000000,0.086569,0.690192,0.537109
438.000000,0.086767,0.693472,0.507812
439.000000,0.086965,0.690821,0.519531
440.000000,0.087163,0.689652,0.568359
441.000000,0.087361,0.692840,0.525391
442.000000,0.087559,0.693371,0.527344
443.000000,0.087758,0.692030,0.500000
444.000000,0.087956,0.692241,0.503906
445.000000,0.088154,0.694530,0.496094
446.000000,0.088352,0.692506,0.507812
447.000000,0.088550,0.693786,0.484375
448.000000,0.088748,0.692123,0.523438
449.000000,0.088946,0.693464,0.490234
450.000000,0.089144,0.694393,0.486328
451.000000,0.089342,0.691017,0.513672
452.000000,0.089540,0.692897,0.513672
453.000000,0.089739,0.690413,0.533203
454.000000,0.089937,0.692941,0.521484
455.000000,0.090135,0.691262,0.519531
456.000000,0.090333,0.693066,0.492188
457.000000,0.090531,0.693052,0.527344
458.000000,0.090729,0.691131,0.560547
459.000000,0.090927,0.693727,0.498047
460.000000,0.091125,0.690459,0.544922
461.000000,0.091323,0.692515,0.533203
462.000000,0.091521,0.692632,0.509766
463.000000,0.091719,0.693385,0.511719
464.000000,0.091918,0.691602,0.517578
465.000000,0.092116,0.692608,0.519531
466.000000,0.092314,0.693019,0.519531
467.000000,0.092512,0.694993,0.480469
468.000000,0.092710,0.693230,0.492188
469.000000,0.092908,0.692012,0.517578
470.000000,0.093106,0.690070,0.529297
471.000000,0.093304,0.692766,0.505859
472.000000,0.093502,0.689826,0.548828
473.000000,0.093700,0.691833,0.513672
474.000000,0.093899,0.692508,0.525391
475.000000,0.094097,0.691052,0.529297
476.000000,0.094295,0.691939,0.509766
477.000000,0.094493,0.691480,0.509766
478.000000,0.094691,0.691119,0.503906
479.000000,0.094889,0.694233,0.494141
480.000000,0.095087,0.694093,0.500000
481.000000,0.095285,0.693433,0.494141
482.000000,0.095483,0.693381,0.496094
483.000000,0.095681,0.691326,0.529297
484.000000,0.095880,0.693317,0.476562
485.000000,0.096078,0.691194,0.515625
486.000000,0.096276,0.692549,0.505859
487.000000,0.096474,0.691893,0.523438
488.000000,0.096672,0.691752,0.505859
489.000000,0.096870,0.692084,0.531250
490.000000,0.097068,0.692938,0.503906
491.000000,0.097266,0.692504,0.503906
492.000000,0.097464,0.694134,0.492188
493.000000,0.097662,0.691248,0.550781
494.000000,0.097861,0.692217,0.519531
495.000000,0.098059,0.691823,0.519531
496.000000,0.098257,0.693305,0.494141
497.000000,0.098455,0.692783,0.521484
498.000000,0.098653,0.691131,0.531250
499.000000,0.098851,0.694473,0.503906
500.000000,0.099049,0.691765,0.513672
501.000000,0.099247,0.692794,0.470703
502.000000,0.099445,0.691259,0.505859
503.000000,0.099643,0.690457,0.511719
504.000000,0.099842,0.689665,0.572266
505.000000,0.100040,0.692527,0.507812
506.000000,0.100238,0.693620,0.472656
507.000000,0.100436,0.692470,0.529297
508.000000,0.100634,0.694037,0.466797
509.000000,0.100832,0.690770,0.529297
510.000000,0.101030,0.692611,0.515625
511.000000,0.101228,0.692265,0.503906
512.000000,0.101426,0.691396,0.505859
513.000000,0.101624,0.693283,0.521484
514.000000,0.101823,0.692841,0.505859
515.000000,0.102021,0.693385,0.480469
516.000000,0.102219,0.693178,0.498047
517.000000,0.102417,0.692456,0.541016
518.000000,0.102615,0.690876,0.529297
519.000000,0.102813,0.692796,0.482422
520.000000,0.103011,0.692322,0.496094
521.000000,0.103209,0.693089,0.500000
522.000000,0.103407,0.692029,0.529297
523.000000,0.103605,0.693390,0.492188
524.000000,0.103803,0.690611,0.546875
525.000000,0.104002,0.694563,0.496094
526.000000,0.104200,0.694287,0.478516
527.000000,0.104398,0.691712,0.517578
528.000000,0.104596,0.692665,0.507812
529.000000,0.104794,0.692507,0.496094
530.000000,0.104992,0.694088,0.494141
531.000000,0.105190,0.690393,0.546875
532.000000,0.105388,0.689119,0.529297
533.000000,0.105586,0.688729,0.546875
534.000000,0.105784,0.692805,0.501953
535.000000,0.105983,0.689551,0.525391
536.000000,0.106181,0.687845,0.578125
537.000000,0.106379,0.692035,0.529297
538.000000,0.106577,0.692009,0.533203
539.000000,0.106775,0.691539,0.509766
540.000000,0.106973,0.691853,0.519531
541.000000,0.107171,0.694368,0.492188
542.000000,0.107369,0.690189,0.529297
543.000000,0.107567,0.691867,0.498047
544.000000,0.107765,0.691269,0.509766
545.000000,0.107964,0.690657,0.562500
546.000000,0.108162,0.691000,0.496094
547.000000,0.108360,0.692303,0.515625
548.000000,0.108558,0.693310,0.496094
549.000000,0.108756,0.688572,0.587891
550.000000,0.108954,0.691806,0.513672
551.000000,0.109152,0.692017,0.509766
552.000000,0.109350,0.694403,0.486328
553.000000,0.109548,0.693577,0.525391
554.000000,0.109746,0.695411,0.482422
555.000000,0.109945,0.695074,0.484375
556.000000,0.110143,0.692558,0.505859
557.000000,0.110341,0.692230,0.494141
558.000000,0.110539,0.691196,0.533203
559.000000,0.110737,0.693773,0.507812
560.000000,0.110935,0.692837,0.498047
561.000000,0.111133,0.695700,0.498047
562.000000,0.111331,0.690486,0.548828
563.000000,0.111529,0.690706,0.500000
564.000000,0.111727,0.691658,0.496094
565.000000,0.111926,0.689878,0.501953
566.000000,0.112124,0.690907,0.505859
567.000000,0.112322,0.690273,0.521484
568.000000,0.112520,0.695488,0.478516
569.000000,0.112718,0.690839,0.509766
570.000000,0.112916,0.691518,0.527344
571.000000,0.113114,0.689604,0.529297
572.000000,0.113312,0.693299,0.515625
573.000000,0.113510,0.695011,0.505859
574.000000,0.113708,0.693543,0.494141
575.000000,0.113906,0.691121,0.525391
576.000000,0.114105,0.690791,0.509766
577.000000,0.114303,0.689940,0.533203
578.000000,0.114501,0.690286,0.529297
579.000000,0.114699,0.691558,0.509766
580.000000,0.114897,0.692958,0.490234
581.000000,0.115095,0.690635,0.544922
582.000000,0.115293,0.692624,0.529297
583.000000,0.115491,0.693867,0.507812
584.000000,0.115689,0.690065,0.537109
585.000000,0.115887,0.693466,0.507812
586.000000,0.116086,0.694006,0.521484
587.000000,0.116284,0.690176,0.533203
588.000000,0.116482,0.693662,0.521484
589.000000,0.116680,0.693745,0.511719
590.000000,0.116878,0.690230,0.535156
591.000000,0.117076,0.692519,0.544922
592.000000,0.117274,0.694840,0.515625
593.000000,0.117472,0.691754,0.515625
594.000000,0.117670,0.690644,0.523438
595.000000,0.117868,0.691895,0.498047
596.000000,0.118067,0.690097,0.515625
597.000000,0.118265,0.691800,0.515625
598.000000,0.118463,0.692033,0.507812
599.000000,0.118661,0.690001,0.533203
600.000000,0.118859,0.691705,0.519531
601.000000,0.119057,0.690858,0.519531
602.000000,0.119255,0.687768,0.544922
603.000000,0.119453,0.692475,0.507812
604.000000,0.119651,0.695201,0.507812
605.000000,0.119849,0.688491,0.537109
606.000000,0.120048,0.692438,0.494141
607.000000,0.120246,0.692832,0.494141
608.000000,0.120444,0.693261,0.496094
609.000000,0.120642,0.694628,0.519531
610.000000,0.120840,0.690900,0.552734
611.000000,0.121038,0.694780,0.492188
612.000000,0.121236,0.693727,0.486328
613.000000,0.121434,0.690795,0.527344
614.000000,0.121632,0.695470,0.486328
615.000000,0.121830,0.692888,0.527344
616.000000,0.122029,0.691672,0.525391
617.000000,0.122227,0.693372,0.509766
618.000000,0.122425,0.691380,0.496094
619.000000,0.122623,0.689374,0.533203
620.000000,0.122821,0.690454,0.550781
621.000000,0.123019,0.691426,0.521484
622.000000,0.123217,0.690031,0.548828
623.000000,0.123415,0.691164,0.541016
624.000000,0.123613,0.691903,0.529297
625.000000,0.123811,0.692679,0.513672
626.000000,0.124010,0.694484,0.496094
627.000000,0.124208,0.690866,0.533203
628.000000,0.124406,0.693153,0.513672
629.000000,0.124604,0.697366,0.468750
630.000000,0.124802,0.693619,0.519531
631.000000,0.125000,0.693685,0.498047
632.000000,0.125198,0.689789,0.542969
633.000000,0.125396,0.695951,0.486328
634.000000,0.125594,0.690418,0.558594
635.000000,0.125792,0.694528,0.484375
636.000000,0.125990,0.693644,0.488281
637.000000,0.126189,0.697150,0.486328
638.000000,0.126387,0.691351,0.527344
639.000000,0.126585,0.687860,0.539062
640.000000,0.126783,0.693134,0.521484
641.000000,0.126981,0.691680,0.525391
642.000000,0.127179,0.691482,0.525391
643.000000,0.127377,0.692566,0.521484
644.000000,0.127575,0.696517,0.478516
645.000000,0.127773,0.691769,0.511719
646.000000,0.127971,0.696841,0.476562
647.000000,0.128170,0.691275,0.525391
648.000000,0.128368,0.691590,0.533203
649.000000,0.128566,0.691627,0.521484
650.000000,0.128764,0.693323,0.515625
651.000000,0.128962,0.693597,0.503906
652.000000,0.129160,0.693218,0.505859
653.000000,0.129358,0.691286,0.513672
654.000000,0.129556,0.694121,0.501953
655.000000,0.129754,0.695060,0.494141
656.000000,0.129952,0.692989,0.500000
657.000000,0.130151,0.692495,0.531250
658.000000,0.130349,0.692155,0.527344
659.000000,0.130547,0.692321,0.523438
660.000000,0.130745,0.692405,0.521484
661.000000,0.130943,0.693470,0.501953
662.000000,0.131141,0.693532,0.507812
663.000000,0.131339,0.691209,0.539062
664.000000,0.131537,0.691370,0.507812
665.000000,0.131735,0.693809,0.523438
666.000000,0.131933,0.691908,0.521484
667.000000,0.132132,0.690875,0.539062
668.000000,0.132330,0.694173,0.486328
669.000000,0.132528,0.692498,0.513672
670.000000,0.132726,0.692745,0.513672
671.000000,0.132924,0.693010,0.531250
672.000000,0.133122,0.694650,0.527344
673.000000,0.133320,0.693976,0.511719
674.000000,0.133518,0.692665,0.517578
675.000000,0.133716,0.695099,0.478516
676.000000,0.133914,0.691211,0.503906
677.000000,0.134113,0.690112,0.531250
678.000000,0.134311,0.693303,0.501953
679.000000,0.134509,0.694346,0.486328
680.000000,0.134707,0.688101,0.564453
681.000000,0.134905,0.690425,0.533203
682.000000,0.135103,0.692723,0.478516
683.000000,0.135301,0.690804,0.542969
684.000000,0.135499,0.687278,0.560547
685.000000,0.135697,0.693037,0.542969
686.000000,0.135895,0.693784,0.509766
687.000000,0.136094,0.691593,0.515625
688.000000,0.136292,0.694535,0.503906
689.000000,0.136490,0.693724,0.466797
690.000000,0.136688,0.691124,0.505859
691.000000,0.136886,0.690698,0.503906
692.000000,0.137084,0.692647,0.490234
693.000000,0.137282,0.693094,0.503906
694.000000,0.137480,0.692084,0.503906
695.000000,0.137678,0.691034,0.544922
696.000000,0.137876,0.694469,0.500000
697.000000,0.138074,0.690906,0.539062
698.000000,0.138273,0.690505,0.529297
